clause_id,source_id,book_title,canonical_clause_no,text_type,chapter,six_channel,original_text,normalized_text,formula_names,check_source_attribution,check_clause_number,check_textual_boundary,check_original_text,check_chapter,check_formula_reference,check_source_position,review_status,corrected_field,original_value,corrected_value,reviewer_id,review_date,reason,notes
SHL_SONGBEN_AUX_0093,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,夫欲候知四時正氣為病，及時行疫氣之法，皆當按斗曆占之。九月霜降節後，宜漸寒，向冬大寒，至正月雨水節後，宜解也。所以謂之雨水者，以冰雪解而為雨水故也。至驚蟄二月節後，氣漸和暖，向夏大熱，至秋便涼。,夫欲候知四時正氣為病，及時行疫氣之法，皆當按斗曆占之。九月霜降節後，宜漸寒，向冬大寒，至正月雨水節後，宜解也。所以謂之雨水者，以冰雪解而為雨水故也。至驚蟄二月節後，氣漸和暖，向夏大熱，至秋便涼。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0094,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,從霜降以後，至春分以前，凡有觸冒霜露，體中寒即病者，謂之傷寒也。其冬有非節之暖者，名曰冬溫。冬溫之毒，與傷寒大異。冬溫復有先後，更相重沓，亦有輕重，為治不同，證如後章。,從霜降以後，至春分以前，凡有觸冒霜露，體中寒即病者，謂之傷寒也。其冬有非節之暖者，名曰冬溫。冬溫之毒，與傷寒大異。冬溫復有先後，更相重沓，亦有輕重，為治不同，證如後章。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0095,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,從立春節後，其中無暴大寒，又不冰雪；而有人壯熱為病者，此屬春時陽氣，發於冬時伏寒，變為溫病。,從立春節後，其中無暴大寒，又不冰雪；而有人壯熱為病者，此屬春時陽氣，發於冬時伏寒，變為溫病。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0096,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,從春分以後，至秋分節前，天有暴寒者，皆為時行寒疫也。三月四月，或有暴寒，其時陽氣尚弱，為寒所折，病熱猶輕；五月六月，陽氣已盛，為寒所折，病熱則重；七月八月，陽氣已衰，為寒所折，病熱亦微。其病與溫及暑病相似，但治有殊耳。,從春分以後，至秋分節前，天有暴寒者，皆為時行寒疫也。三月四月，或有暴寒，其時陽氣尚弱，為寒所折，病熱猶輕；五月六月，陽氣已盛，為寒所折，病熱則重；七月八月，陽氣已衰，為寒所折，病熱亦微。其病與溫及暑病相似，但治有殊耳。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0097,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,十五日得一氣，於四時之中，一時有六氣，四六名為二十四氣也。然氣候亦有應至而不至，或有未應至而至者，或有至而太過者，皆成病氣也。但天地動靜，陰陽鼓擊者，各正一氣耳。是以彼春之暖，為夏之暑；彼秋之忿，為冬之怒。,十五日得一氣，於四時之中，一時有六氣，四六名為二十四氣也。然氣候亦有應至而不至，或有未應至而至者，或有至而太過者，皆成病氣也。但天地動靜，陰陽鼓擊者，各正一氣耳。是以彼春之暖，為夏之暑；彼秋之忿，為冬之怒。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0098,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,是故冬至之後，一陽爻升，一陰爻降也。夏至之後，一陽氣下，一陰氣上也。斯則冬夏二至，陰陽合也；春秋二分，陰陽離也。陰陽交易，人變病焉。此君子春夏養陽，秋冬養陰，順天地之剛柔也。小人觸冒，必嬰暴疹。須知毒烈之氣，留在何經，而發何病，詳而取之。,是故冬至之後，一陽爻升，一陰爻降也。夏至之後，一陽氣下，一陰氣上也。斯則冬夏二至，陰陽合也；春秋二分，陰陽離也。陰陽交易，人變病焉。此君子春夏養陽，秋冬養陰，順天地之剛柔也。小人觸冒，必嬰暴疹。須知毒烈之氣，留在何經，而發何病，詳而取之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0099,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,是以春傷於風，夏必飧泄；夏傷於暑，秋必病瘧；秋傷於濕，冬必欬嗽；冬傷於寒，春必病溫。此必然之道，可不審明之。,是以春傷於風，夏必飧泄；夏傷於暑，秋必病瘧；秋傷於濕，冬必欬嗽；冬傷於寒，春必病溫。此必然之道，可不審明之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0100,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,傷寒之病，逐日淺深，以施方治。今世人傷寒，或始不早治，或治不對病，或日數久淹，困乃告醫。醫人又不依次第而治之，則不中病。皆宜臨時消息制方，無不效也。今搜採仲景舊論，錄其證候、診脈、聲色，對病真方，有神驗者，擬防世急也。,傷寒之病，逐日淺深，以施方治。今世人傷寒，或始不早治，或治不對病，或日數久淹，困乃告醫。醫人又不依次第而治之，則不中病。皆宜臨時消息制方，無不效也。今搜採仲景舊論，錄其證候、診脈、聲色，對病真方，有神驗者，擬防世急也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0101,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,又土地溫涼，高下不同；物性剛柔，餐居亦異。是黃帝興四方之問，岐伯舉四治之能，以訓後賢，開其未悟者。臨病之工，宜須兩審也。,又土地溫涼，高下不同；物性剛柔，餐居亦異。是黃帝興四方之問，岐伯舉四治之能，以訓後賢，開其未悟者。臨病之工，宜須兩審也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0102,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡傷於寒，則為病熱，熱雖甚，不死。若兩感於寒而病者，必死。,凡傷於寒，則為病熱，熱雖甚，不死。若兩感於寒而病者，必死。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0103,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,尺寸俱浮者，太陽受病也，當一二日發。以其脈上連風府，故頭項痛，腰脊強。,尺寸俱浮者，太陽受病也，當一二日發。以其脈上連風府，故頭項痛，腰脊強。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0104,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,尺寸俱長者，陽明受病也，當二三日發。以其脈俠鼻，絡於目，故身熱、目疼、鼻乾、不得臥。,尺寸俱長者，陽明受病也，當二三日發。以其脈俠鼻，絡於目，故身熱、目疼、鼻乾、不得臥。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0105,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,尺寸俱弦者，少陽受病也，當三四日發。以其脈循脅，絡於耳，故胸脅痛而耳聾。,尺寸俱弦者，少陽受病也，當三四日發。以其脈循脅，絡於耳，故胸脅痛而耳聾。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0106,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,此三經皆受病，未入於府者，可汗而已。,此三經皆受病，未入於府者，可汗而已。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0107,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,尺寸俱沉細者，太陰受病也，當四五日發。以其脈布胃中，絡於嗌，故腹滿而嗌乾。,尺寸俱沉細者，太陰受病也，當四五日發。以其脈布胃中，絡於嗌，故腹滿而嗌乾。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0108,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,尺寸俱沉者，少陰受病也，當五六日發。以其脈貫腎、絡於肺、繫舌本，故口燥舌乾而渴。,尺寸俱沉者，少陰受病也，當五六日發。以其脈貫腎、絡於肺、繫舌本，故口燥舌乾而渴。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0109,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,尺寸俱微緩者，厥陰受病也，當六七日發。以其脈循陰器、絡於肝，故煩滿而囊縮。,尺寸俱微緩者，厥陰受病也，當六七日發。以其脈循陰器、絡於肝，故煩滿而囊縮。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0110,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,此三經皆受病，已入於府，可下而已。,此三經皆受病，已入於府，可下而已。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0111,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,若兩感於寒者，一日太陽受之，即與少陰俱病，則頭痛口乾、煩滿而渴；二日陽明受之，即與太陰俱病，則腹滿身熱、不欲食、譫語；三日少陽受之，即與厥陰俱病，則耳聾，囊縮而厥，水漿不入，不知人者，六日死。若三陰三陽、五藏六府皆受病，則榮衛不行，府藏不通，則死矣。,若兩感於寒者，一日太陽受之，即與少陰俱病，則頭痛口乾、煩滿而渴；二日陽明受之，即與太陰俱病，則腹滿身熱、不欲食、譫語；三日少陽受之，即與厥陰俱病，則耳聾，囊縮而厥，水漿不入，不知人者，六日死。若三陰三陽、五藏六府皆受病，則榮衛不行，府藏不通，則死矣。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0112,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,其不兩感於寒，更不傳經，不加異氣者，至七日太陽病衰，頭痛少愈也；八日陽明病衰，身熱少歇也；九日少陽病衰，耳聾微聞也；十日太陰病衰，腹減如故，則思飲食；十一日少陰病衰，渴止舌乾，已而嚏也；十二日厥陰病衰，囊縱，少腹微下，大氣皆去，病人精神爽慧也。,其不兩感於寒，更不傳經，不加異氣者，至七日太陽病衰，頭痛少愈也；八日陽明病衰，身熱少歇也；九日少陽病衰，耳聾微聞也；十日太陰病衰，腹減如故，則思飲食；十一日少陰病衰，渴止舌乾，已而嚏也；十二日厥陰病衰，囊縱，少腹微下，大氣皆去，病人精神爽慧也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0113,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,若過十三日以上不間，尺寸陷者，大危。,若過十三日以上不間，尺寸陷者，大危。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0114,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,若更感異氣，變為他病者，當依舊壞證病而治之。,若更感異氣，變為他病者，當依舊壞證病而治之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0115,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,若脈陰陽俱盛，重感於寒者，變為溫瘧。,若脈陰陽俱盛，重感於寒者，變為溫瘧。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0116,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,陽脈浮滑，陰脈濡弱者，更遇於風，變為風溫。,陽脈浮滑，陰脈濡弱者，更遇於風，變為風溫。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0117,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,陽脈洪數，陰脈實大者，遇溫熱，變為溫毒，溫毒為病最重也。,陽脈洪數，陰脈實大者，遇溫熱，變為溫毒，溫毒為病最重也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0118,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,陽脈濡弱，陰脈弦緊者，更遇溫氣，變為溫疫<j>一本作瘧</j>。以此冬傷於寒，發為溫病，脈之變證，方治如說。,陽脈濡弱，陰脈弦緊者，更遇溫氣，變為溫疫。以此冬傷於寒，發為溫病，脈之變證，方治如說。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0119,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡人有疾，不時即治，隱忍冀差，以成痼疾。小兒女子，益以滋甚。時氣不和，便當早言，尋其邪由，及在腠理，以時治之，罕有不愈者。患人忍之，數日乃說，邪氣入藏，則難可制，此為家有患，備慮之要。,凡人有疾，不時即治，隱忍冀差，以成痼疾。小兒女子，益以滋甚。時氣不和，便當早言，尋其邪由，及在腠理，以時治之，罕有不愈者。患人忍之，數日乃說，邪氣入藏，則難可制，此為家有患，備慮之要。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0120,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡作湯藥，不可避晨夜，覺病須臾，即宜便治，不等早晚，則易愈矣。若或差遲，病即傳變，雖欲除治，必難為力。服藥不如方法，縱意違師，不須治之。,凡作湯藥，不可避晨夜，覺病須臾，即宜便治，不等早晚，則易愈矣。若或差遲，病即傳變，雖欲除治，必難為力。服藥不如方法，縱意違師，不須治之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0121,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡傷寒之病，多從風寒得之。始表中風寒，入裏則不消矣。未有溫覆而當不消散者。不在證治，擬欲攻之，猶當先解表，乃可下之。若表已解，而內不消，非大滿，猶生寒熱，則病不除。若表已解，而內不消，大滿大實，堅有燥屎，自可除下之，雖四五日，不能為禍也。若不宜下，而便攻之，內虛熱入，協熱遂利，煩躁諸變，不可勝數，輕者困篤，重者必死矣。,凡傷寒之病，多從風寒得之。始表中風寒，入裏則不消矣。未有溫覆而當不消散者。不在證治，擬欲攻之，猶當先解表，乃可下之。若表已解，而內不消，非大滿，猶生寒熱，則病不除。若表已解，而內不消，大滿大實，堅有燥屎，自可除下之，雖四五日，不能為禍也。若不宜下，而便攻之，內虛熱入，協熱遂利，煩躁諸變，不可勝數，輕者困篤，重者必死矣。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0122,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,夫陽盛陰虛，汗之則死，下之則愈；陽虛陰盛，汗之則愈，下之則死。夫如是，則神丹安可以誤發？甘遂何可以妄攻？虛盛之治，相背千里，吉凶之機，應若影響，豈容易哉！況桂枝下咽，陽盛則斃；承氣入胃，陰盛以亡，死生之要，在乎須臾，視身之盡，不暇計日。,夫陽盛陰虛，汗之則死，下之則愈；陽虛陰盛，汗之則愈，下之則死。夫如是，則神丹安可以誤發？甘遂何可以妄攻？虛盛之治，相背千里，吉凶之機，應若影響，豈容易哉！況桂枝下咽，陽盛則斃；承氣入胃，陰盛以亡，死生之要，在乎須臾，視身之盡，不暇計日。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0123,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,此陰陽虛實之交錯，其候至微；發汗吐下之相反，其禍至速，而醫術淺狹，懵然不知病源，為治乃誤，使病者殞歿，自謂其分，至今冤魂塞于冥路，死屍盈於曠野，仁者鑒此，豈不痛歟！,此陰陽虛實之交錯，其候至微；發汗吐下之相反，其禍至速，而醫術淺狹，懵然不知病源，為治乃誤，使病者殞歿，自謂其分，至今冤魂塞于冥路，死屍盈於曠野，仁者鑒此，豈不痛歟！,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0124,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡兩感病俱作，治有先後，發表攻裏，本自不同，而執迷妄意者，乃云神丹、甘遂，合而飲之，且解其表，又除其裏，言巧似是，其理實違。夫智者之舉錯也，常審以慎；愚者之動作也，必果而速。安危之變，豈可詭哉！世上之士，但務彼翕習之榮，而莫見此傾危之敗，惟明者，居然能護其本，近取諸身，夫何遠之有焉。,凡兩感病俱作，治有先後，發表攻裏，本自不同，而執迷妄意者，乃云神丹、甘遂，合而飲之，且解其表，又除其裏，言巧似是，其理實違。夫智者之舉錯也，常審以慎；愚者之動作也，必果而速。安危之變，豈可詭哉！世上之士，但務彼翕習之榮，而莫見此傾危之敗，惟明者，居然能護其本，近取諸身，夫何遠之有焉。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0125,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡發汗溫服湯藥，其方雖言日三服，若病劇不解，當促其間，可半日中盡三服。若與病相阻，即便有所覺，重病者，一日一夜，當晬時觀之，如服一劑，病證猶在，故當復作本湯服之。至有不肯汗出，服三劑乃解；若汗不出者，死病也。,凡發汗溫服湯藥，其方雖言日三服，若病劇不解，當促其間，可半日中盡三服。若與病相阻，即便有所覺，重病者，一日一夜，當晬時觀之，如服一劑，病證猶在，故當復作本湯服之。至有不肯汗出，服三劑乃解；若汗不出者，死病也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0126,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡得時氣病，至五六日，而渴欲飲水，飲不能多，不當與也，何者？以腹中熱尚少，不能消之，便更與人作病也。至七八日，大渴，欲飲水者，猶當依證與之，與之常令不足，勿極意也，言能飲一斗，與五升。若飲而腹滿，小便不利，若喘若噦，不可與之。忽然大汗出，是為自愈也。,凡得時氣病，至五六日，而渴欲飲水，飲不能多，不當與也，何者？以腹中熱尚少，不能消之，便更與人作病也。至七八日，大渴，欲飲水者，猶當依證與之，與之常令不足，勿極意也，言能飲一斗，與五升。若飲而腹滿，小便不利，若喘若噦，不可與之。忽然大汗出，是為自愈也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0127,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡得病，反能飲水，此為欲愈之病。其不曉病者，但聞病飲水自愈，小渴者，乃強與飲之，因成其禍，不可復數。,凡得病，反能飲水，此為欲愈之病。其不曉病者，但聞病飲水自愈，小渴者，乃強與飲之，因成其禍，不可復數。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0128,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡得病厥，脈動數，服湯藥更遲；脈浮大減小；初躁後靜，此皆愈證也。,凡得病厥，脈動數，服湯藥更遲；脈浮大減小；初躁後靜，此皆愈證也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0129,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡治溫病，可刺五十九穴。又身之穴，三百六十有五，其三十九穴，灸之有害；七十九穴，刺之為災，並中髓也。,凡治溫病，可刺五十九穴。又身之穴，三百六十有五，其三十九穴，灸之有害；七十九穴，刺之為災，並中髓也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0130,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,凡脈四損，三日死；平人四息，病人脈一至，名曰四損。,凡脈四損，三日死；平人四息，病人脈一至，名曰四損。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0131,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,脈五損，一日死；平人五息，病人脈一至，名曰五損。,脈五損，一日死；平人五息，病人脈一至，名曰五損。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0132,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,脈六損，一時死；平人六息，病人脈一至，名曰六損。,脈六損，一時死；平人六息，病人脈一至，名曰六損。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0133,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,脈盛身寒，得之傷寒；脈虛身熱，得之傷暑。,脈盛身寒，得之傷寒；脈虛身熱，得之傷暑。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0134,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,脈陰陽俱盛，大汗出，不解者，死。,脈陰陽俱盛，大汗出，不解者，死。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0135,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,脈陰陽俱虛，熱不止者，死。,脈陰陽俱虛，熱不止者，死。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0136,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,脈至乍疏乍數者，死。,脈至乍疏乍數者，死。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0137,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,脈至如轉索者，其日死。,脈至如轉索者，其日死。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0138,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,譫言妄語，身微熱，脈浮大，手足溫者，生。逆冷，脈沉細者，不過一日，死矣。,譫言妄語，身微熱，脈浮大，手足溫者，生。逆冷，脈沉細者，不過一日，死矣。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0139,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,傷寒例第三,,此以前是傷寒熱病證候也。,此以前是傷寒熱病證候也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0140,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,傷寒所致太陽，痙、濕、暍三種，宜應別論，以為與傷寒相似，故此見之。,傷寒所致太陽，痙、濕、暍三種，宜應別論，以為與傷寒相似，故此見之。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0141,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,太陽病，發熱無汗，反惡寒者，名曰剛痙。,太陽病，發熱無汗，反惡寒者，名曰剛痙。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0142,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,太陽病，發熱汗出，不惡寒者，名曰柔痙。,太陽病，發熱汗出，不惡寒者，名曰柔痙。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0143,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,太陽病，發熱，脈沉而細者，名曰痙。,太陽病，發熱，脈沉而細者，名曰痙。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0144,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,太陽病，發汗太多，因致痙。,太陽病，發汗太多，因致痙。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0145,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,病身熱足寒，頸項強急，惡寒，時頭熱面赤，目脈赤，獨頭面搖，卒口噤，背反張者，痙病也。,病身熱足寒，頸項強急，惡寒，時頭熱面赤，目脈赤，獨頭面搖，卒口噤，背反張者，痙病也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0146,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,太陽病，關節疼痛而煩，脈沉而細<j>一作緩</j>者，此名濕痹<j>一云中濕</j>。濕痹之候，其人小便不利，大便反快，但當利其小便。,太陽病，關節疼痛而煩，脈沉而細者，此名濕痹。濕痹之候，其人小便不利，大便反快，但當利其小便。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0147,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,濕家之為病，一身盡疼，發熱，身色如似熏黃。,濕家之為病，一身盡疼，發熱，身色如似熏黃。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0148,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,濕家，其人但頭汗出，背強，欲得被覆向火。若下之早則噦，胸滿，小便不利，舌上如胎者，以丹田有熱，胸中有寒，渴欲得水而不能飲，則口燥煩也。,濕家，其人但頭汗出，背強，欲得被覆向火。若下之早則噦，胸滿，小便不利，舌上如胎者，以丹田有熱，胸中有寒，渴欲得水而不能飲，則口燥煩也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0149,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,濕家下之，額上汗出，微喘，小便利<j>一云不利</j>者死。若下利不止者，亦死。,濕家下之，額上汗出，微喘，小便利者死。若下利不止者，亦死。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0150,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,問曰：風濕相搏，一身盡疼痛，法當汗出而解，值天陰雨不止，醫云此可發汗，汗之病不愈者，何也？答曰：發其汗，汗大出者，但風氣去，濕氣在，是故不愈也。若治風濕者，發其汗，但微微似欲汗出者，風濕俱去也。,問曰：風濕相搏，一身盡疼痛，法當汗出而解，值天陰雨不止，醫云此可發汗，汗之病不愈者，何也？答曰：發其汗，汗大出者，但風氣去，濕氣在，是故不愈也。若治風濕者，發其汗，但微微似欲汗出者，風濕俱去也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0151,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,濕家病身上疼痛，發熱面黃而喘，頭痛鼻塞而煩，其脈大，自能飲食，腹中和無病，病在頭中寒濕，故鼻塞，內藥鼻中則愈。,濕家病身上疼痛，發熱面黃而喘，頭痛鼻塞而煩，其脈大，自能飲食，腹中和無病，病在頭中寒濕，故鼻塞，內藥鼻中則愈。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0152,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,病者一身盡疼，發熱，日晡所劇者，此名風濕。此病傷於汗出當風，或久傷取冷所致也。,病者一身盡疼，發熱，日晡所劇者，此名風濕。此病傷於汗出當風，或久傷取冷所致也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0153,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,太陽中熱者，暍是也，其人汗出惡寒，身熱而渴也。,太陽中熱者，暍是也，其人汗出惡寒，身熱而渴也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0154,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,太陽中暍者，身熱疼重，而脈微弱，此亦夏月傷冷水，水行皮中所致也。,太陽中暍者，身熱疼重，而脈微弱，此亦夏月傷冷水，水行皮中所致也。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0155,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨痙濕暍脈證第四,,太陽中暍者，發熱惡寒，身重而疼痛，其脈弦細芤遲，小便已，灑灑然毛聳，手足逆冷，小有勞，身即熱，口開，前板齒燥。若發汗，則惡寒甚；加溫針，則發熱甚；數下之，則淋甚。,太陽中暍者，發熱惡寒，身重而疼痛，其脈弦細芤遲，小便已，灑灑然毛聳，手足逆冷，小有勞，身即熱，口開，前板齒燥。若發汗，則惡寒甚；加溫針，則發熱甚；數下之，則淋甚。,[],,,,,,,,,,,,,,,
SHL_SONGBEN_AUX_0156,SHSRC0035,傷寒論（宋本）,,auxiliary_clause,辨不可發汗病脈證並治第十五,,夫以為疾病至急，倉卒尋按，要者難得，故重集諸可與不可方治，比之三陰三陽篇中，此易見也。又時有不止是三陰三陽，出在諸可與不可中也。,夫以為疾病至急，倉卒尋按，要者難得，故重集諸可與不可方治，比之三陰三陽篇中，此易見也。又時有不止是三陰三陽，出在諸可與不可中也。,[],,,,,,,,,,,,,,,
